# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 15:22:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v1.json
# init = .//input/init.json
# random
#   seed = 4021865561 (Default)
# output
#   file = .//output/output_trivial_v1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-534.049,0.799609,0.0550638,6,63,0,545.141,0.793979,0.764112,1.07911,3.80205,0.432116,0.663809,0.760085,1.27848,2.27217,0.412941,1.0491,0.771811,1.09145,2.23378,0.841063
-536.33,0.814387,0.0550638,6,63,0,550.739,0.761019,1.39487,0.563725,0.677108,2.70522,0.832984,0.748459,1.07353,0.426829,2.01775,1.14411,0.98718,0.848444,0.352081,1.35254
-536.656,0.951454,0.0550638,6,63,0,540.675,2.21744,0.375839,0.555089,1.82243,1.07368,1.91047,0.538616,0.754178,1.37295,1.10497,1.28814,1.30824,0.284,1.79513,0.730685
-534.565,0.903813,0.0550638,6,63,0,543.053,0.771308,0.55223,1.04887,2.86456,0.899499,0.775948,0.639488,0.956224,2.14284,1.16693,0.836423,0.504285,0.932262,2.02347,0.432914
-535.874,0.802561,0.0550638,6,63,0,541.078,0.478402,0.757897,1.45591,1.25777,1.99058,0.314919,1.18726,1.81976,0.859598,1.7498,0.390818,1.27117,1.18436,0.976661,1.76619
-534.599,0.990066,0.0550638,5,31,0,539.428,0.422329,0.759353,1.47485,1.04682,2.31557,0.332191,1.16485,1.4999,0.817748,2.64943,0.237941,1.46463,1.03821,0.871913,2.08853
-536.617,0.890931,0.0550638,6,63,0,542.865,0.355113,1.44112,1.13735,1.88113,1.19777,0.24033,2.22346,1.01482,1.30778,1.13107,0.435237,1.36638,0.799662,1.09185,4.60969
-532.341,0.997549,0.0550638,5,63,0,541.433,1.38497,0.404502,1.19283,1.37553,1.29617,0.827408,0.653172,1.45284,0.671973,1.60437,0.828866,0.918113,0.550205,1.17152,2.50609
-533.635,0.867644,0.0550638,5,31,0,537.668,0.842916,0.491084,0.781689,0.997687,3.00407,1.01912,0.407813,0.919046,0.810365,2.54938,1.23243,0.353482,0.838243,0.736818,1.19038
-535.536,0.959971,0.0550638,6,63,0,539.966,0.680849,2.17329,1.43169,1.59391,0.288988,0.948503,2.13791,1.34605,0.94133,0.484556,0.838537,1.58745,1.33772,0.872768,1.72809
-538.143,0.965194,0.0550638,4,15,0,544.041,1.16772,1.47464,1.22181,0.691912,0.574261,0.923292,2.01161,2.13966,0.545318,0.236963,1.7058,2.162,1.25393,0.679632,1.99861
-537.479,0.822714,0.0550638,6,63,0,545.719,1.00007,0.305948,0.716964,1.94881,2.1553,1.06368,0.25886,1.35912,0.827767,2.182,1.23482,0.329562,0.535503,1.95002,0.9252
-535.362,0.99012,0.0550638,6,63,0,545.728,1.4091,1.02931,1.86722,1.00476,0.404481,1.06931,1.08505,2.98243,0.398285,0.538476,1.37834,1.78235,1.39423,0.350806,0.216717
-537.103,0.779153,0.0550638,6,63,0,542.811,1.15813,1.02383,2.81949,0.325987,0.910941,0.882972,1.33906,2.72081,0.425009,0.818277,1.06653,1.19797,2.28547,0.401464,0.396177
-534.468,0.937066,0.0550638,6,63,0,545.984,2.31919,0.782811,1.22302,0.524793,0.801811,2.55896,0.758102,1.38802,0.31541,1.32012,2.06097,0.868255,1.0104,0.396874,0.135084
-535.065,0.916042,0.0550638,5,63,0,545.436,0.666145,0.589476,2.88287,0.377407,2.0271,0.666762,1.08439,2.27534,0.28201,1.72497,0.778895,1.24449,1.2438,0.483227,0.682066
-531.59,0.926026,0.0550638,6,63,0,539.244,0.858322,0.465841,1.06689,2.01674,0.968947,0.778928,0.677268,1.35925,1.12355,1.20652,0.832695,0.645108,1.08639,1.01686,4.01977
-532.836,0.872223,0.0550638,6,63,0,536.046,1.0165,0.83389,0.970866,1.85573,0.667527,0.897651,0.772666,1.08758,1.43743,0.728312,1.04552,1.03511,0.625827,2.15362,4.5489
-531.999,0.921809,0.0550638,4,31,0,540.244,1.24712,0.695344,0.953388,2.48394,0.674033,0.853032,0.806779,1.30828,1.30472,0.697856,0.894222,1.27031,0.613927,1.80961,3.60958
-533.469,0.908298,0.0550638,6,63,0,544.403,0.978942,1.41351,1.23818,1.11596,0.482948,0.650391,2.17871,1.44987,0.952219,0.633078,0.557405,2.13936,0.979989,0.816078,0.374136
-537.678,0.903579,0.0550638,6,63,0,545.74,1.36062,1.24082,1.54314,1.70605,0.251593,1.57246,1.37973,1.28913,0.993259,0.244788,2.21145,1.47447,1.13076,1.4616,1.59664
-531.941,0.982727,0.0550638,5,63,0,544.758,0.894745,1.06011,1.25569,0.926801,0.733053,1.00351,1.22212,1.55855,0.548361,1.01462,0.948048,1.26996,1.45173,0.571666,0.333329
-538.328,0.853302,0.0550638,6,63,0,546.92,2.36,0.219878,2.94922,0.667837,0.940196,1.92115,0.372189,2.87088,0.487034,0.534538,2.55302,0.775665,1.31678,0.702171,1.60641
-540.798,0.865053,0.0550638,5,31,0,549.628,3.59912,0.762703,2.17309,0.491348,0.327189,3.31914,0.76886,3.3729,0.228248,0.747291,2.76583,0.471421,2.76709,0.281534,2.40979
-536.488,0.645986,0.0550638,5,63,0,548.844,1.66842,0.834145,2.22599,0.641531,0.647029,0.990537,1.42375,2.9833,0.39376,0.462598,1.615,1.9497,1.29326,0.445956,0.820987
-535.324,0.756582,0.0550638,6,63,0,548.437,3.47903,0.857764,0.365255,1.54297,0.673791,2.16104,1.1172,0.695907,0.490382,1.17731,1.71687,1.45196,0.443316,0.516366,0.404524
-539.912,0.914409,0.0550638,5,31,0,544.106,4.80302,1.03742,0.977868,0.536182,0.35354,5.42613,1.10484,1.19981,0.465375,0.24989,9.59994,0.944977,0.672648,0.644828,0.825077
-536.432,0.848897,0.0550638,6,63,0,549.283,0.60195,0.946497,1.05643,4.82662,0.303201,0.728048,1.11076,1.11639,3.56433,0.271064,0.587345,1.40967,0.885575,3.49633,0.707841
-539.828,0.985518,0.0550638,4,15,0,544.17,0.832542,0.705111,0.939605,7.39064,0.328304,0.392475,0.953077,1.55636,4.47946,0.230933,0.685626,1.44911,0.692996,4.38507,1.01618
-535.128,0.974757,0.0550638,6,63,0,547.478,0.608764,0.787884,0.46273,2.57722,1.83943,0.420526,0.978128,0.881908,1.70249,0.957794,0.628953,1.33491,0.64715,1.5243,0.672727
-534.684,0.912007,0.0550638,6,63,0,539.618,1.08959,0.584793,1.77851,2.00958,0.509112,0.673029,0.80337,2.95828,1.27876,0.324575,0.782838,1.54901,1.37307,1.48767,1.83873
-536.281,0.91775,0.0550638,5,47,0,542.188,1.21326,1.87245,0.266777,1.95457,1.24454,0.845935,1.67902,0.495564,0.991796,0.937944,1.22312,1.97595,0.467308,0.642249,0.366118
-531.238,0.909533,0.0550638,4,31,0,543.198,0.7405,1.21615,0.65569,1.62166,0.908149,0.893097,1.37739,0.745509,0.935828,1.08608,1.01214,1.72871,0.383864,1.30122,0.394111
-537.077,0.918674,0.0550638,4,15,0,541.368,0.913971,1.02763,0.652814,1.84607,0.723284,0.958447,1.42612,0.880997,0.607149,1.31437,1.11202,2.34797,0.23251,1.09338,0.343531
-533.859,0.790854,0.0550638,5,63,0,545.035,1.08911,0.997807,0.600256,1.48503,0.941972,0.853561,1.24723,0.593271,0.952528,2.16486,0.679124,1.40844,0.376947,1.1313,0.886767
-534.588,0.693034,0.0550638,5,63,0,544.259,0.296723,1.04234,1.13935,1.4004,1.58048,0.309052,1.18478,1.49269,1.12084,1.68795,0.34316,1.18443,1.31324,1.01037,3.62995
-535.179,0.871383,0.0550638,6,63,0,544.876,0.262563,1.33402,0.751688,2.67928,1.45893,0.300968,1.17867,1.07669,1.09024,1.66765,0.355317,1.29604,0.760925,1.26251,0.479176
-531.488,0.967583,0.0550638,6,63,0,538.29,1.06475,1.14307,0.637539,1.05448,1.20184,0.94971,1.35131,0.84016,0.549462,1.57023,1.14236,1.85119,0.406879,0.759722,0.471843
-531.868,0.99852,0.0550638,6,63,0,537.145,1.27906,0.403545,1.2001,2.37737,0.866627,0.869351,0.426058,1.74265,1.44257,0.943026,1.02969,0.587705,0.978576,1.58941,2.97932
-533.83,0.938483,0.0550638,6,63,0,538.644,2.42921,1.05161,0.30257,0.900711,1.4113,2.22846,1.27372,0.37189,0.575778,1.41068,2.64708,1.8983,0.188004,0.638805,0.933844
-533.203,0.719319,0.0550638,6,63,0,543.929,0.839476,0.684497,0.769901,3.67094,0.681051,0.742762,0.760293,0.805553,1.92982,0.847155,0.833249,0.857092,0.521871,2.7214,0.369248
-537.343,0.890656,0.0550638,5,63,0,547.488,2.67469,0.507015,0.652296,1.94681,0.809083,1.37201,1.04085,0.526398,1.07811,1.19154,1.34447,1.6817,0.339119,1.49587,1.65238
-537.298,0.999813,0.0550638,6,63,0,543.693,1.70747,0.630195,0.887532,2.78736,0.381505,1.30373,0.629058,1.93827,1.29792,0.512605,2.10445,0.391387,1.37025,1.11042,0.287478
-536.221,0.978071,0.0550638,6,63,0,545.507,0.374967,1.30155,0.728054,0.763936,4.29695,0.331289,1.25184,1.22706,0.351649,3.78063,0.422875,1.31624,1.0424,0.436942,1.84634
-537.356,0.930765,0.0550638,6,63,0,546.807,0.882322,1.02313,0.960496,1.80579,0.927745,0.488171,0.985612,1.42311,1.60489,0.707646,0.621432,1.76172,0.372166,2.55233,0.18659
-536.96,0.976903,0.0550638,4,15,0,542.682,0.75041,1.00976,1.02731,1.43485,0.875417,0.677531,1.4545,0.905929,1.0595,1.07821,0.709228,1.02712,0.609694,3.021,0.228104
-536.857,0.774282,0.0550638,4,15,0,543.482,0.718764,1.15693,1.42179,1.1788,0.788815,0.628698,1.26737,1.02348,1.15888,1.05538,0.773421,1.01548,0.515486,2.92969,0.232145
-537.204,0.691739,0.0550638,5,63,0,548.324,1.03015,1.2545,0.505995,1.31355,0.936193,0.791712,1.32075,1.13672,1.04191,0.737265,1.13568,1.5879,0.464546,1.76228,0.548638
-534.023,0.973312,0.0550638,6,63,0,541.78,1.12253,0.960771,1.11979,1.83144,0.551591,0.861296,1.00499,0.957689,1.17243,1.19852,0.692655,1.16671,0.769127,0.91268,0.289082
-534.369,0.966556,0.0550638,6,63,0,539.614,0.78469,0.846981,0.926062,0.765799,1.37934,1.0833,0.832838,1.53324,0.497946,1.02604,1.33889,1.12535,0.704543,0.897982,3.71919
-538.655,0.847022,0.0550638,5,31,0,543.29,0.390659,1.3758,1.84631,1.08687,1.11826,0.250911,1.39522,3.51419,0.636441,1.0702,0.24954,2.27722,1.3469,0.614877,7.91263
-533.21,0.9248,0.0550638,6,63,0,547.949,1.71642,1.00991,0.32611,1.3968,1.22629,1.59649,0.990717,0.45912,0.955098,1.41683,1.73636,1.16423,0.208488,1.30932,4.92808
-536.01,0.807678,0.0550638,6,63,0,540.025,0.477417,1.16321,4.45583,0.43578,0.870339,0.441468,1.33325,6.09072,0.316638,0.824897,0.454686,1.38177,3.52235,0.417238,0.344145
-533.597,0.919642,0.0550638,6,63,0,540.6,0.789942,0.403303,0.507168,3.29765,1.61109,0.706374,0.549794,0.570404,2.07418,1.8603,0.812834,0.598964,0.431913,1.88727,4.57528
-535.791,0.760892,0.0550638,5,47,0,548.084,2.54559,0.790744,0.551451,1.09154,1.13883,1.18644,0.815885,1.25855,0.731655,0.82147,1.78529,1.11802,0.697012,0.879005,0.420692
-537.028,0.9009,0.0550638,5,63,0,545.958,0.501443,0.670912,1.52489,0.968106,2.10215,0.33778,1.07689,1.70017,0.543592,1.93034,0.630134,1.85635,0.723328,0.571034,0.88654
-536.304,0.999516,0.0550638,5,63,0,543.892,0.835691,1.29781,1.07648,1.25854,0.811168,1.07404,0.973799,1.22737,0.703549,1.3175,0.654041,1.08378,1.40939,0.83961,1.99021
-537.088,0.673068,0.0550638,4,31,0,542.953,0.917559,1.11897,1.4725,1.27025,0.680659,0.446177,1.35393,2.03544,0.694243,0.636453,0.853086,1.98645,1.28487,0.528958,1.35014
-533.246,0.996158,0.0550638,6,63,0,542.632,0.746579,1.20986,1.66105,1.16353,0.612522,0.767193,1.2829,2.17006,0.688363,0.669012,0.651478,1.8049,1.09844,0.548346,0.814084
-534.378,0.999692,0.0550638,6,63,0,538.037,0.836411,1.33687,1.65073,1.14909,0.63507,0.676233,1.76706,1.23616,0.68106,1.04239,0.47219,2.04977,1.15335,0.646754,1.36094
-534.262,0.963646,0.0550638,4,31,0,541.532,0.703845,1.74765,1.18081,1.35849,0.476143,0.511269,2.25627,1.75665,0.588434,0.839913,0.592348,2.69944,0.79581,0.515533,1.07497
-534.945,0.839529,0.0550638,6,63,0,543.002,1.37881,0.354499,0.939098,1.42059,1.12991,1.08626,0.740957,1.0948,0.751645,1.51485,0.823192,0.917482,0.972943,0.870591,4.52499
-535.896,0.996204,0.0550638,6,63,0,541.163,0.74737,0.653685,0.972677,4.73869,0.579965,0.393389,0.961313,1.32524,2.95202,0.80071,0.273117,1.48863,0.635724,2.60114,0.434101
-534.823,0.756813,0.0550638,5,63,0,548.549,1.17869,0.509309,1.48115,1.67326,0.950221,0.603955,0.558299,2.41939,0.828463,0.812521,1.22107,0.666704,1.10861,1.2027,0.588426
-542.368,0.943876,0.0550638,5,63,0,547.669,1.07361,2.87247,0.823424,0.414212,0.975573,0.682697,3.69686,1.95344,0.127552,1.1847,0.792932,4.12372,0.800696,0.304623,3.48068
-534.982,0.997286,0.0550638,6,63,0,546.952,1.78224,1.56823,0.874349,1.58924,0.272584,1.50376,1.55111,1.71508,0.754173,0.251723,2.07152,1.87165,0.703508,1.60925,1.67116
-535.731,0.833003,0.0550638,4,31,0,543.668,2.19529,1.25538,1.07691,1.67966,0.247745,1.20191,1.48778,1.7547,0.91274,0.274015,1.6999,2.12864,0.51968,1.49342,1.65938
-533.978,0.999782,0.0550638,6,63,0,538.631,0.663395,0.91544,0.581853,3.74339,0.728887,0.605406,1.08349,1.1295,1.16465,0.922617,0.746048,1.30155,0.663761,1.80555,1.56975
-533.739,0.845697,0.0550638,6,63,0,536.929,1.72006,0.615981,0.751012,1.01236,1.22006,1.01909,1.05484,1.28601,0.417752,1.16349,1.38898,1.13772,1.06685,0.474563,0.515845
-534.454,0.774202,0.0550638,6,63,0,542.534,1.11136,1.38983,1.97629,0.539143,0.644784,1.23491,1.54483,1.88157,0.309242,0.888664,1.32072,1.40617,1.65803,0.456319,1.45693
-533.904,0.78066,0.0550638,6,63,0,545.253,1.05103,0.388566,0.751342,1.78282,2.89017,0.626195,0.443068,1.07146,1.02396,2.6067,0.755768,0.623796,0.753154,0.884029,1.04125
-539.184,0.783363,0.0550638,6,63,0,543.859,1.02069,3.42643,1.35851,0.971871,0.375116,0.737503,2.507,1.89292,0.394567,0.789655,0.527428,2.8581,1.24046,0.586054,3.25954
-537.83,0.999934,0.0550638,6,63,0,543.846,1.69855,0.272795,0.356497,2.25238,2.42954,1.18957,0.287289,0.637298,1.3115,4.40758,0.940873,0.377578,0.340729,1.35605,1.26826
-538.283,0.940106,0.0550638,6,63,0,543.872,1.11102,0.345248,0.301728,2.46283,3.45163,1.0726,0.501325,0.366364,1.18741,5.02512,0.845952,0.471248,0.21856,1.7301,0.900806
-540.899,0.632382,0.0550638,4,15,0,551.768,1.02755,0.359472,0.332434,2.20363,3.59833,0.985868,0.396684,0.369947,1.37531,4.60488,0.782053,0.498113,0.16918,1.4416,0.824143
-540.662,0.754896,0.0550638,6,63,0,550.872,0.318559,2.85065,3.10121,1.00814,0.26314,0.317083,2.86829,4.28319,0.499418,0.419032,0.455366,3.16244,2.48491,0.629848,1.05942
-538.986,0.996899,0.0550638,6,63,0,544.766,0.505743,2.93952,2.69912,0.986819,0.223674,0.421704,3.3827,3.49383,0.514679,0.4145,0.406457,2.5407,3.37966,0.616562,1.05181
-533.152,0.995463,0.0550638,5,63,0,540.819,0.525805,1.33425,1.72467,0.796436,1.01356,0.465289,2.10361,1.82891,0.53567,0.886191,0.545811,2.97856,0.914511,0.823731,0.686003
-533.378,0.993381,0.0550638,6,63,0,539.075,0.728096,1.43277,0.867714,2.58044,0.423114,0.617532,1.84589,1.44056,1.21196,0.529827,0.64859,1.6446,1.21208,1.62534,1.00815
-535.731,0.742413,0.0550638,5,63,0,544.266,0.414767,0.826087,1.04004,1.02591,2.31803,0.300409,1.33496,1.06453,0.882973,2.29063,0.299947,2.33841,0.433685,1.24729,0.256354
-539.177,0.936234,0.0550638,5,31,0,542.635,0.537054,0.981283,1.04939,1.13384,1.3667,0.410112,1.50775,1.08537,0.724152,3.74739,0.266748,1.60678,0.481013,1.02397,0.225558
-538.431,0.971914,0.0550638,6,63,0,547.833,0.351974,1.04802,0.699786,2.42827,1.6362,0.301612,0.957579,1.05697,0.925537,4.34892,0.365294,0.666795,0.69492,1.49353,0.673312
-542.499,0.942612,0.0550638,4,15,0,549.121,0.379846,0.930748,0.743652,2.41142,1.25135,0.329101,1.09743,1.48533,0.8062,3.70205,0.280249,0.665223,1.08829,1.68295,0.946983
-537.62,0.789172,0.0550638,4,15,0,548.979,0.353409,1.18698,0.82505,3.1696,1.12583,0.258694,1.0183,1.16239,1.15952,2.24283,0.41009,0.865195,0.987215,1.12445,1.13633
-534.266,0.964843,0.0550638,6,63,0,543.208,1.69816,0.669261,0.623599,3.00838,0.38368,1.39833,0.806901,0.895633,1.54034,0.555089,1.61954,1.04287,0.377252,2.09683,0.566373
-538.291,0.750282,0.0550638,6,63,0,544.875,0.664917,0.752208,0.878001,5.05733,0.480547,0.491016,0.904538,1.16656,1.95022,0.53654,0.692892,1.04026,0.886573,1.957,4.60316
-534.417,0.957413,0.0550638,6,63,0,542.981,0.521968,0.742891,1.32802,2.25311,0.931876,0.513647,0.904111,1.33578,1.85484,1.10514,0.415248,0.922924,0.733934,2.5359,4.78562
-534.094,0.999354,0.0550638,6,63,0,538.795,2.36145,0.792858,1.59917,0.711202,0.525777,1.38587,1.18943,2.04618,0.550741,0.380886,1.72402,1.37211,1.13454,0.60901,0.261583
-536.247,0.623827,0.0550638,4,15,0,541.411,1.94961,1.07849,1.87213,0.892004,0.374421,1.9998,1.12342,1.62838,0.658809,0.566079,1.57097,1.48512,0.800196,0.906849,0.270398
-531.793,0.901911,0.0550638,6,63,0,539.624,1.45553,0.994585,1.31209,0.919077,0.509587,1.75286,0.788669,1.719,0.600135,0.68424,1.43769,1.03248,0.993298,0.754476,2.7852
-534.735,0.846605,0.0550638,6,63,0,543.826,2.30317,0.619847,1.51852,1.30502,0.378965,1.35457,0.989811,1.65001,0.818971,0.422431,2.5993,0.589423,1.20167,1.00028,0.951363
-534.528,0.844356,0.0550638,4,15,0,540.318,2.76613,0.708405,1.32522,1.10882,0.41506,2.58105,0.68448,1.71584,0.761482,0.550063,1.62093,1.42406,0.891809,0.746942,0.584637
-539.028,0.957989,0.0550638,6,63,0,543.837,0.369884,1.65697,1.17661,1.80726,0.860712,0.405947,0.853981,2.51561,0.934998,0.848208,0.396355,1.43733,1.69893,0.883276,0.0927942
-534.135,0.981323,0.0550638,6,63,0,544.283,0.472251,1.60165,0.866274,1.53671,0.958864,0.357746,2.45241,0.892975,1.00748,1.25562,0.436489,2.37607,0.562698,0.994499,0.114571
-536.236,0.564092,0.0550638,6,63,0,544.711,1.06267,0.645865,1.68293,1.11321,1.03763,0.917432,0.573504,2.84304,0.478251,1.05596,0.773651,0.988954,1.22636,0.796593,4.94046
-533.972,0.94531,0.0550638,6,63,0,545.24,1.38015,1.25581,1.00011,1.31642,0.506341,0.993574,1.97873,1.09098,0.759234,0.647796,1.17992,1.33227,1.16576,0.596228,5.63618
-535.137,0.902084,0.0550638,6,63,0,541.387,1.59316,0.77777,0.519224,2.60081,0.523444,1.96105,0.501401,1.04254,1.47925,0.526928,1.86817,0.937036,0.523987,1.78572,3.9126
-540.63,0.993449,0.0550638,6,63,0,546.184,0.60193,1.79747,0.606744,0.941579,1.83857,0.383767,1.26056,2.56443,0.40007,1.63893,0.450506,1.48121,1.84716,0.393964,0.266899
-535.751,0.80515,0.0550638,6,63,0,549.217,1.30172,0.652505,1.9907,0.392043,1.93986,0.966154,1.04812,1.05738,0.391533,2.25559,0.940884,1.37105,0.496889,0.479558,2.80206
-532.967,0.999078,0.0550638,6,63,0,546.501,1.41102,0.607008,0.858415,3.10813,0.476564,0.986541,0.920264,1.26446,1.40101,0.431665,1.37332,1.06388,0.707382,2.12434,0.435922
-535.663,0.939692,0.0550638,6,63,0,541.096,1.2307,0.184861,1.52144,2.21008,1.60494,0.606674,0.296454,2.47352,1.37049,1.42033,0.670314,0.373601,1.4124,1.10738,0.620107
-532.839,0.990498,0.0550638,6,63,0,543.56,0.898143,0.896386,1.15336,1.21903,0.868901,1.33917,0.543861,1.59346,0.683924,1.15202,1.42657,0.597525,1.06223,0.839567,3.36081
-532.467,0.926575,0.0550638,4,31,0,539.304,1.13816,0.653835,1.17154,1.26874,0.964092,1.12215,0.825089,1.00638,0.925205,1.60728,0.818361,0.741019,0.950398,0.803109,1.99671
-534.488,0.930032,0.0550638,5,47,0,541.598,0.50618,1.1548,1.62775,0.971078,0.921996,0.526424,1.66196,1.37495,1.00216,0.544249,0.669556,1.75422,0.979424,0.959927,1.48244
-538.304,0.851101,0.0550638,5,31,0,543.853,0.912267,2.32184,0.650772,1.7613,0.466835,0.576971,1.74218,1.82486,0.700803,0.901702,0.385126,1.90807,1.3012,1.03624,2.76572
-535.944,0.984942,0.0550638,6,95,0,543.053,0.66491,1.48197,1.49444,1.37007,0.490452,0.476037,2.60212,1.21747,1.02836,0.349763,0.996283,3.2066,0.483998,1.47801,0.852782
-533.515,0.986786,0.0550638,6,63,0,539.235,1.23026,1.63059,0.701374,1.36402,0.737808,0.658207,1.62863,1.44725,0.500959,0.979238,0.777652,1.8576,0.971053,0.512778,0.846096
-537.986,0.849952,0.0550638,5,63,0,542.071,1.03252,0.818146,5.2362,0.538546,0.513281,0.635372,1.25109,4.18629,0.444877,0.379703,1.16258,1.47136,1.76481,0.591668,0.28558
-535.98,0.78193,0.0550638,6,63,0,547.223,0.92414,1.1612,3.33263,1.14193,0.228711,0.959547,1.49657,3.78887,0.481741,0.39365,1.07959,1.56108,3.14471,0.39997,0.654738
-533.826,0.924471,0.0550638,6,63,0,540.447,0.750498,1.10111,1.02206,1.47586,0.643602,0.979666,1.485,0.935293,0.857751,0.846946,1.06355,1.84177,0.596835,1.11867,4.95044
-533.219,0.993695,0.0550638,6,63,0,538.618,1.93905,1.48326,0.644947,0.792664,0.66334,1.74158,1.7464,1.07556,0.50964,0.60298,1.5585,1.7777,0.984463,0.606513,1.07098
-534.15,0.993316,0.0550638,5,31,0,536.19,1.5885,1.63858,1.15747,0.688878,0.53661,1.28954,2.34736,1.10626,0.406539,0.851867,1.31613,2.92677,0.424171,0.416208,1.00782
-533.933,0.999017,0.0550638,6,63,0,538.404,1.87609,0.623207,0.511415,1.48714,0.896336,2.55994,0.678569,0.470926,0.92859,1.36051,2.22573,0.773257,0.326796,0.809855,0.404129
-535.213,0.966488,0.0550638,5,31,0,541.105,1.9635,0.328057,1.15585,1.55258,0.60313,2.32808,0.496933,0.905697,1.43206,0.563899,2.51488,0.644824,0.593285,1.16228,0.294091
-531.301,0.879225,0.0550638,5,31,0,542.797,1.63335,0.982862,0.638805,1.41235,0.833152,1.24675,0.850793,1.15632,0.849115,0.830015,1.59669,0.724782,0.851992,1.06197,0.326892
-533.684,0.690615,0.0550638,5,63,0,538.794,1.3825,0.710062,1.23971,1.81955,0.620645,1.13424,0.766815,1.42855,1.15002,0.572688,0.907368,1.22701,0.846374,1.46591,0.225007
-532.793,0.988825,0.0550638,6,63,0,536.342,1.33134,0.837535,1.20985,1.77552,0.494991,1.30006,0.887227,1.25343,1.00823,0.556116,1.77052,0.773929,0.983713,1.48118,0.340137
-538.197,0.829998,0.0550638,5,31,0,541.829,1.4282,1.04017,1.1572,1.24828,0.650914,1.56122,0.754894,1.07894,1.30082,0.400808,2.71551,0.707802,0.774043,1.49838,0.133067
-536.072,0.995975,0.0550638,5,31,0,543.649,2.38646,0.629539,1.00119,2.06098,0.329613,1.39396,0.974198,1.43895,1.23959,0.60152,0.6459,1.41312,1.09821,1.08843,0.243353
-535.617,0.620097,0.0550638,5,31,0,547.681,1.42547,0.977782,2.35167,0.822523,0.435982,1.36112,1.09704,2.50484,0.56275,0.403062,2.19406,0.977321,1.47547,0.578147,0.113838
-535.578,0.91076,0.0550638,6,63,0,543.08,0.432446,1.08081,0.992356,1.05934,1.91002,0.325382,1.37067,1.27085,1.00891,1.83596,0.290684,1.71171,0.551873,1.21518,6.13789
-534.856,0.871364,0.0550638,5,31,0,543.737,0.53491,0.71536,0.855272,2.52238,1.6476,0.336835,1.17414,0.804557,1.46318,2.50448,0.324891,1.19916,0.689187,0.931336,2.1141
-532.911,0.870752,0.0550638,6,63,0,538.299,0.417068,0.809116,1.36652,1.63593,1.43733,0.431018,0.546163,1.91495,1.30547,1.50796,0.460197,0.724356,0.977763,1.86838,2.36509
-531.535,0.911085,0.0550638,5,63,0,538.676,1.45929,0.64299,0.634956,1.70822,1.32705,0.878097,0.904697,0.799226,0.965747,1.41853,1.00044,1.06719,0.69472,0.59845,0.941741
-534.155,0.939882,0.0550638,5,47,0,539.901,1.06065,0.710361,0.524351,1.24943,2.08052,1.084,0.560607,0.958786,0.564137,3.47118,0.857068,0.8517,0.508067,0.94523,0.419977
-531.335,0.970322,0.0550638,6,63,0,537.2,1.62237,0.866029,0.935891,1.14212,0.736381,1.20793,1.06547,0.979304,0.746636,0.811668,1.63532,1.11759,0.90525,0.576936,2.57629
-532.19,0.991357,0.0550638,4,31,0,535.712,2.5148,0.669841,1.08272,0.96904,0.628008,1.89887,0.917343,1.00918,0.802707,0.896766,1.57871,0.866094,0.923289,0.743208,2.96085
-538.189,0.720531,0.0550638,6,63,0,542.612,1.29056,0.33815,1.24746,0.586203,2.33097,1.19148,0.425008,1.73243,0.498427,3.151,1.31124,0.275593,1.06884,0.6266,1.00676
-536.704,0.999222,0.0550638,5,63,0,542.078,2.30309,0.327219,1.68747,0.547427,1.09637,1.71151,0.665656,1.77273,0.520232,1.36724,1.19764,0.775631,1.26834,0.42284,0.965359
-541.612,0.719459,0.0550638,5,63,0,552.028,3.16071,0.304103,2.04169,0.367843,1.70449,2.19832,0.355776,2.48728,0.136086,2.30334,2.68718,0.615813,1.4338,0.165592,1.2131
-540.924,0.981284,0.0550638,5,31,0,545.941,3.47403,0.308666,2.38743,0.322487,1.95891,1.79731,0.333753,2.18374,0.262811,2.83738,1.22545,0.486376,1.6831,0.384154,0.963962
